time,h_s,h_max,t_p
2025-03-18T07:00:00,0.241,0.41,13.653
2025-03-18T07:30:00,0.237,0.415,13.653
2025-03-18T08:00:00,0.24,0.376,13.653
2025-03-18T08:30:00,0.23,0.372,13.653
2025-03-18T09:00:00,0.207,0.371,11.703
2025-03-18T09:30:00,0.209,0.319,12.603
2025-03-18T10:00:00,0.205,0.312,13.653
2025-03-18T10:30:00,0.192,0.3,12.603
2025-03-18T11:00:00,0.186,0.293,6.302
2025-03-18T11:30:00,0.248,0.364,12.603
2025-03-18T12:00:00,0.239,0.375,12.603
2025-03-18T12:30:00,0.207,0.327,12.603
2025-03-18T13:00:00,0.194,0.411,12.603
2025-03-18T13:30:00,0.241,0.469,11.703
2025-03-18T14:00:00,0.269,0.417,11.703
2025-03-18T14:30:00,0.299,0.5,14.895
2025-03-18T15:00:00,0.323,0.489,14.895
2025-03-18T15:30:00,0.267,0.453,14.895
2025-03-18T16:00:00,0.277,0.461,11.703
2025-03-18T16:30:00,0.323,0.534,16.384
2025-03-18T17:00:00,0.324,0.536,16.384
2025-03-18T17:30:00,0.281,0.549,13.653
2025-03-18T18:00:00,0.264,0.409,13.653
2025-03-18T18:30:00,0.283,0.471,13.653
2025-03-18T19:00:00,0.312,0.547,13.653
2025-03-18T19:30:00,0.259,0.378,14.895
2025-03-18T20:00:00,0.229,0.383,16.384
2025-03-18T20:30:00,0.215,0.344,14.895
2025-03-18T21:00:00,0.233,0.415,14.895
2025-03-18T21:30:00,0.224,0.348,16.384
2025-03-18T22:00:00,0.247,0.442,13.653
2025-03-18T22:30:00,0.243,0.381,14.895
2025-03-18T23:00:00,0.253,0.444,13.653
2025-03-18T23:30:00,0.292,0.464,14.895
2025-03-19T00:00:00,0.263,0.384,13.653
2025-03-19T00:30:00,0.299,0.542,14.895
2025-03-19T01:00:00,0.287,0.462,13.653
2025-03-19T01:30:00,0.307,0.534,14.895
2025-03-19T02:00:00,0.274,0.408,14.895
2025-03-19T02:30:00,0.306,0.472,14.895
2025-03-19T03:00:00,0.348,0.608,14.895
2025-03-19T03:30:00,0.349,0.5,13.653
2025-03-19T04:00:00,0.315,0.542,13.653
2025-03-19T04:30:00,0.295,0.475,13.653
2025-03-19T05:00:00,0.295,0.449,13.653
2025-03-19T05:30:00,0.296,0.436,13.653
2025-03-19T06:00:00,0.323,0.589,13.653
2025-03-19T06:30:00,0.346,0.615,13.653
2025-03-19T07:00:00,0.356,0.511,13.653
2025-03-19T07:30:00,0.336,0.545,13.653
2025-03-19T08:00:00,0.405,0.688,13.653
2025-03-19T08:30:00,0.442,0.725,2.128
2025-03-19T09:00:00,0.547,0.955,2.244
2025-03-19T09:30:00,0.501,0.846,16.384
2025-03-19T10:00:00,0.474,0.731,16.384
2025-03-19T10:30:00,0.567,0.897,2.214
2025-03-19T11:00:00,0.556,0.867,2.276
2025-03-19T11:30:00,0.497,1.157,2.308
2025-03-19T12:00:00,0.572,0.965,14.895
2025-03-19T12:30:00,0.573,0.994,16.384
2025-03-19T13:00:00,0.488,0.859,14.895
2025-03-19T13:30:00,0.492,0.882,14.895
2025-03-19T14:00:00,0.539,0.783,16.384
2025-03-19T14:30:00,0.52,0.891,2.244
2025-03-19T15:00:00,0.523,0.795,14.895
2025-03-19T15:30:00,0.519,0.91,14.895
2025-03-19T16:00:00,0.493,0.753,14.895
2025-03-19T16:30:00,0.501,0.901,14.895
2025-03-19T17:00:00,0.509,0.778,13.653
2025-03-19T17:30:00,0.456,0.688,13.653
2025-03-19T18:00:00,0.479,0.729,14.895
2025-03-19T18:30:00,0.428,0.701,13.653
2025-03-19T19:00:00,0.353,0.578,12.603
2025-03-19T19:30:00,0.336,0.54,12.603
2025-03-19T20:00:00,0.299,0.471,13.653
2025-03-19T20:30:00,0.3,0.515,12.603
2025-03-19T21:00:00,0.277,0.443,12.603
2025-03-19T21:30:00,0.263,0.418,12.603
2025-03-19T22:00:00,0.273,0.412,12.603
2025-03-19T22:30:00,0.291,0.5,12.603
2025-03-19T23:00:00,0.266,0.437,12.603
2025-03-19T23:30:00,0.282,0.479,12.603
2025-03-20T00:00:00,0.254,0.393,12.603
2025-03-20T00:30:00,0.239,0.414,12.603
2025-03-20T01:00:00,0.282,0.599,12.603
2025-03-20T01:30:00,0.27,0.435,12.603
2025-03-20T02:00:00,0.276,0.51,12.603
2025-03-20T02:30:00,0.255,0.496,13.653
2025-03-20T03:00:00,0.248,0.41,11.703
2025-03-20T03:30:00,0.27,0.538,12.603
2025-03-20T04:00:00,0.242,0.367,14.895
2025-03-20T04:30:00,0.249,0.329,12.603
2025-03-20T05:00:00,0.256,0.387,12.603
2025-03-20T05:30:00,0.257,0.415,12.603
2025-03-20T06:00:00,0.597,1.144,2.276
2025-03-20T06:30:00,0.517,0.919,2.244
2025-03-20T07:00:00,0.469,0.837,2.185
2025-03-20T07:30:00,0.535,0.885,2.156
2025-03-20T08:00:00,0.682,1.246,2.445
2025-03-20T08:30:00,1.013,1.582,3.034
2025-03-20T09:00:00,0.831,1.543,3.034
2025-03-20T09:30:00,0.489,0.882,2.56
2025-03-20T10:00:00,0.503,0.935,2.445
2025-03-20T10:30:00,0.504,0.816,2.276
2025-03-20T11:00:00,0.554,1.085,2.445
2025-03-20T11:30:00,0.538,0.993,2.308
2025-03-20T12:00:00,0.502,0.929,2.445
2025-03-20T12:30:00,0.515,0.846,2.341
2025-03-20T13:00:00,0.538,0.959,2.686
2025-03-20T13:30:00,0.445,0.696,2.308
2025-03-20T14:00:00,0.47,0.895,2.214
2025-03-20T14:30:00,0.303,0.498,14.895
2025-03-20T15:00:00,0.397,0.987,2.048
2025-03-20T15:30:00,0.545,1.072,2.731
2025-03-20T16:00:00,0.49,0.894,2.643
2025-03-20T16:30:00,0.41,0.677,2.308
2025-03-20T17:00:00,0.419,0.789,2.156
2025-03-20T17:30:00,0.401,0.683,2.185
2025-03-20T18:00:00,0.321,0.615,18.204
2025-03-20T18:30:00,0.286,0.485,13.653
2025-03-20T19:00:00,0.34,0.559,16.384
2025-03-20T19:30:00,0.293,0.435,13.653
2025-03-20T20:00:00,0.216,0.351,12.603
2025-03-20T20:30:00,0.187,0.351,13.653
2025-03-20T21:00:00,0.16,0.268,11.703
2025-03-20T21:30:00,0.149,0.219,11.703
2025-03-20T22:00:00,0.146,0.228,11.703
2025-03-20T22:30:00,0.151,0.224,12.603
2025-03-20T23:00:00,0.156,0.275,12.603
2025-03-20T23:30:00,0.149,0.213,11.703
2025-03-21T00:00:00,0.171,0.35,11.703
2025-03-21T00:30:00,0.157,0.244,12.603
2025-03-21T01:00:00,0.149,0.235,11.703
2025-03-21T01:30:00,0.154,0.265,10.923
2025-03-21T02:00:00,0.151,0.243,11.703
2025-03-21T02:30:00,0.142,0.232,10.923
2025-03-21T03:00:00,0.149,0.243,10.923
2025-03-21T03:30:00,0.209,0.362,16.384
2025-03-21T04:00:00,0.228,0.373,11.703
2025-03-21T04:30:00,0.208,0.302,10.923
2025-03-21T05:00:00,0.185,0.305,10.923
2025-03-21T05:30:00,0.213,0.325,11.703
2025-03-21T06:00:00,0.245,0.429,10.923
2025-03-21T06:30:00,0.22,0.386,10.923
2025-03-21T07:00:00,0.272,0.442,16.384
2025-03-21T07:30:00,0.295,0.519,18.204
2025-03-21T08:00:00,0.309,0.616,1.841
2025-03-21T08:30:00,0.334,0.564,16.384
2025-03-21T09:00:00,0.353,0.608,2.074
2025-03-21T09:30:00,0.334,0.643,2.074
2025-03-21T10:00:00,0.449,0.773,2.374
2025-03-21T10:30:00,0.416,0.74,2.409
2025-03-21T11:00:00,0.394,0.663,2.276
2025-03-21T11:30:00,0.435,0.773,2.409
2025-03-21T12:00:00,0.493,0.793,2.409
2025-03-21T12:30:00,0.49,0.848,2.56
2025-03-21T13:00:00,0.387,0.644,2.409
2025-03-21T13:30:00,0.372,0.565,1.95
2025-03-21T14:00:00,0.324,0.523,1.998
2025-03-21T14:30:00,0.339,0.57,5.851
2025-03-21T15:00:00,0.363,0.525,10.923
2025-03-21T15:30:00,0.381,0.588,2.023
2025-03-21T16:00:00,0.425,0.676,2.276
2025-03-21T16:30:00,0.412,0.659,9.638
2025-03-21T17:00:00,0.386,0.619,10.24
2025-03-21T17:30:00,0.383,0.548,9.638
2025-03-21T18:00:00,0.388,0.621,10.923
2025-03-21T18:30:00,0.377,0.55,10.24
2025-03-21T19:00:00,0.379,0.622,9.638
2025-03-21T19:30:00,0.381,0.66,10.24
2025-03-21T20:00:00,0.369,0.62,10.24
2025-03-21T20:30:00,0.352,0.531,10.24
2025-03-21T21:00:00,0.351,0.629,10.24
2025-03-21T21:30:00,0.369,0.594,10.24
2025-03-21T22:00:00,0.366,0.591,10.24
2025-03-21T22:30:00,0.342,0.598,9.638
2025-03-21T23:00:00,0.328,0.553,10.24
2025-03-21T23:30:00,0.322,0.55,10.24
2025-03-22T00:00:00,0.312,0.49,9.638
2025-03-22T00:30:00,0.344,0.566,9.638
2025-03-22T01:00:00,0.324,0.501,10.24
2025-03-22T01:30:00,0.306,0.505,9.638
2025-03-22T02:00:00,0.315,0.599,9.638
2025-03-22T02:30:00,0.314,0.478,6.827
2025-03-22T03:00:00,0.308,0.552,16.384
2025-03-22T03:30:00,0.331,0.543,14.895
2025-03-22T04:00:00,0.359,0.596,14.895
2025-03-22T04:30:00,0.395,0.561,14.895
2025-03-22T05:00:00,0.41,0.667,14.895
2025-03-22T05:30:00,0.433,0.788,13.653
2025-03-22T06:00:00,0.458,0.894,13.653
2025-03-22T06:30:00,0.549,1.052,13.653
2025-03-22T07:00:00,0.513,0.882,13.653
2025-03-22T07:30:00,0.503,0.765,13.653
2025-03-22T08:00:00,0.536,0.927,13.653
2025-03-22T08:30:00,0.507,0.825,12.603
2025-03-22T09:00:00,0.503,0.868,13.653
2025-03-22T09:30:00,0.525,0.793,16.384
2025-03-22T10:00:00,0.545,0.925,12.603
2025-03-22T10:30:00,0.563,0.851,13.653
2025-03-22T11:00:00,0.553,0.845,12.603
2025-03-22T11:30:00,0.572,0.861,13.653
2025-03-22T12:00:00,0.539,0.833,12.603
2025-03-22T12:30:00,0.535,0.971,13.653
2025-03-22T13:00:00,0.495,0.781,12.603
2025-03-22T13:30:00,0.541,0.755,13.653
2025-03-22T14:00:00,0.494,0.866,12.603
2025-03-22T14:30:00,0.501,0.834,13.653
2025-03-22T15:00:00,0.504,0.77,14.895
2025-03-22T15:30:00,0.458,0.644,13.653
2025-03-22T16:00:00,0.501,0.743,13.653
2025-03-22T16:30:00,0.487,0.888,12.603
2025-03-22T17:00:00,0.473,0.673,13.653
2025-03-22T17:30:00,0.505,0.918,13.653
2025-03-22T18:00:00,0.503,0.77,13.653
2025-03-22T18:30:00,0.496,0.813,13.653
2025-03-22T19:00:00,0.487,0.736,13.653
2025-03-22T19:30:00,0.48,0.757,13.653
2025-03-22T20:00:00,0.499,0.741,13.653
2025-03-22T20:30:00,0.5,0.906,13.653
2025-03-22T21:00:00,0.509,0.758,13.653
2025-03-22T21:30:00,0.49,0.683,13.653
2025-03-22T22:00:00,0.48,0.769,13.653
2025-03-22T22:30:00,0.495,0.844,14.895
2025-03-22T23:00:00,0.454,0.703,13.653
2025-03-22T23:30:00,0.452,0.848,13.653
2025-03-23T00:00:00,0.464,0.742,16.384
2025-03-23T00:30:00,0.468,0.777,12.603
2025-03-23T01:00:00,0.457,0.715,12.603
2025-03-23T01:30:00,0.439,0.725,12.603
2025-03-23T02:00:00,0.482,0.689,11.703
2025-03-23T02:30:00,0.445,0.647,16.384
2025-03-23T03:00:00,0.441,0.642,14.895
2025-03-23T03:30:00,0.452,0.705,16.384
2025-03-23T04:00:00,0.443,0.688,16.384
2025-03-23T04:30:00,0.451,0.726,16.384
2025-03-23T05:00:00,0.414,0.608,14.895
2025-03-23T05:30:00,0.442,0.776,16.384
2025-03-23T06:00:00,0.427,0.622,16.384
2025-03-23T06:30:00,0.412,0.758,13.653
2025-03-23T07:00:00,0.408,0.598,16.384
2025-03-23T07:30:00,0.434,0.672,14.895
2025-03-23T08:00:00,0.395,0.624,16.384
2025-03-23T08:30:00,0.414,0.732,11.703
2025-03-23T09:00:00,0.411,0.666,12.603
2025-03-23T09:30:00,0.422,0.738,12.603
2025-03-23T10:00:00,0.443,0.638,12.603
2025-03-23T10:30:00,0.434,0.674,14.895
2025-03-23T11:00:00,0.431,0.692,14.895
2025-03-23T11:30:00,0.418,0.708,12.603
2025-03-23T12:00:00,0.417,0.627,12.603
2025-03-23T12:30:00,0.451,0.64,12.603
2025-03-23T13:00:00,0.446,0.727,10.923
2025-03-23T13:30:00,0.451,0.654,16.384
2025-03-23T14:00:00,0.44,0.677,12.603
2025-03-23T14:30:00,0.42,0.587,12.603
2025-03-23T15:00:00,0.427,0.62,12.603
2025-03-23T15:30:00,0.411,0.635,12.603
2025-03-23T16:00:00,0.416,0.636,12.603
2025-03-23T16:30:00,0.433,0.719,12.603
2025-03-23T17:00:00,0.411,0.614,12.603
2025-03-23T17:30:00,0.42,0.673,12.603
2025-03-23T18:00:00,0.428,0.646,11.703
2025-03-23T18:30:00,0.402,0.655,12.603
2025-03-23T19:00:00,0.433,0.739,12.603
2025-03-23T19:30:00,0.409,0.635,12.603
2025-03-23T20:00:00,0.412,0.713,12.603
2025-03-23T20:30:00,0.415,0.625,12.603
2025-03-23T21:00:00,0.444,0.652,10.923
2025-03-23T21:30:00,0.44,0.679,11.703
2025-03-23T22:00:00,0.428,0.755,13.653
2025-03-23T22:30:00,0.408,0.613,12.603
2025-03-23T23:00:00,0.408,0.627,11.703
2025-03-23T23:30:00,0.405,0.565,11.703
2025-03-24T00:00:00,0.423,0.629,10.923
2025-03-24T00:30:00,0.401,0.644,12.603
2025-03-24T01:00:00,0.36,0.529,12.603
2025-03-24T01:30:00,0.389,0.663,12.603
2025-03-24T02:00:00,0.387,0.577,12.603
2025-03-24T02:30:00,0.368,0.544,12.603
2025-03-24T03:00:00,0.375,0.581,12.603
2025-03-24T03:30:00,0.336,0.558,12.603
2025-03-24T04:00:00,0.36,0.577,12.603
2025-03-24T04:30:00,0.337,0.478,12.603
2025-03-24T05:00:00,0.368,0.644,12.603
2025-03-24T05:30:00,0.422,0.691,12.603
2025-03-24T06:00:00,0.346,0.634,12.603
2025-03-24T06:30:00,0.355,0.639,12.603
2025-03-24T07:00:00,0.362,0.612,12.603
2025-03-24T07:30:00,0.428,0.727,12.603
2025-03-24T08:00:00,0.363,0.629,12.603
2025-03-24T08:30:00,0.338,0.565,12.603
2025-03-24T09:00:00,0.357,0.555,12.603
2025-03-24T09:30:00,0.331,0.573,12.603
2025-03-24T10:00:00,0.354,0.523,11.703
2025-03-24T10:30:00,0.353,0.566,12.603
2025-03-24T11:00:00,0.37,0.552,12.603
2025-03-24T11:30:00,0.346,0.54,12.603
2025-03-24T12:00:00,0.342,0.505,12.603
2025-03-24T12:30:00,0.333,0.524,12.603
2025-03-24T13:00:00,0.341,0.542,12.603
2025-03-24T13:30:00,0.332,0.528,12.603
2025-03-24T14:00:00,0.316,0.525,12.603
2025-03-24T14:30:00,0.324,0.491,12.603
2025-03-24T15:00:00,0.289,0.494,12.603
2025-03-24T15:30:00,0.294,0.53,12.603
2025-03-24T16:00:00,0.315,0.499,12.603
2025-03-24T16:30:00,0.309,0.538,12.603
2025-03-24T17:00:00,0.304,0.534,12.603
2025-03-24T17:30:00,0.289,0.455,12.603
2025-03-24T18:00:00,0.29,0.442,12.603
2025-03-24T18:30:00,0.277,0.479,12.603
2025-03-24T19:00:00,0.275,0.398,12.603
2025-03-24T19:30:00,0.279,0.467,12.603
2025-03-24T20:00:00,0.265,0.449,12.603
2025-03-24T20:30:00,0.273,0.42,12.603
2025-03-24T21:00:00,0.264,0.417,12.603
2025-03-24T21:30:00,0.263,0.382,11.703
2025-03-24T22:00:00,0.253,0.368,11.703
2025-03-24T22:30:00,0.248,0.364,11.703
2025-03-24T23:00:00,0.266,0.425,11.703
2025-03-24T23:30:00,0.281,0.434,11.703
2025-03-25T00:00:00,0.259,0.394,11.703
2025-03-25T00:30:00,0.265,0.435,11.703
2025-03-25T01:00:00,0.26,0.434,11.703
2025-03-25T01:30:00,0.234,0.355,10.24
2025-03-25T02:00:00,0.24,0.445,9.638
2025-03-25T02:30:00,0.233,0.381,9.638
2025-03-25T03:00:00,0.249,0.352,10.24
2025-03-25T03:30:00,0.237,0.347,8.623
2025-03-25T04:00:00,0.225,0.343,8.623
2025-03-25T04:30:00,0.235,0.405,10.24
2025-03-25T05:00:00,0.236,0.423,9.102
2025-03-25T05:30:00,0.225,0.347,10.24
2025-03-25T06:00:00,0.22,0.358,10.24
2025-03-25T06:30:00,0.223,0.374,10.24
2025-03-25T07:00:00,0.217,0.324,10.24
2025-03-25T07:30:00,0.22,0.346,9.638
2025-03-25T08:00:00,0.224,0.344,9.638
2025-03-25T08:30:00,0.219,0.362,10.923
2025-03-25T09:00:00,0.212,0.314,10.923
2025-03-25T09:30:00,0.205,0.353,10.24
2025-03-25T10:00:00,0.214,0.327,9.102
2025-03-25T10:30:00,0.206,0.302,9.102
2025-03-25T11:00:00,0.214,0.332,9.638
2025-03-25T11:30:00,0.192,0.294,10.24
2025-03-25T12:00:00,0.198,0.331,10.24
2025-03-25T12:30:00,0.202,0.332,10.24
2025-03-25T13:00:00,0.191,0.333,10.24
2025-03-25T13:30:00,0.188,0.3,9.638
2025-03-25T14:00:00,0.177,0.267,9.638
2025-03-25T14:30:00,0.187,0.331,9.638
2025-03-25T15:00:00,0.175,0.277,9.638
2025-03-25T15:30:00,0.188,0.384,10.24
2025-03-25T16:00:00,0.17,0.277,10.24
2025-03-25T16:30:00,0.189,0.435,10.24
2025-03-25T17:00:00,0.18,0.295,10.24
2025-03-25T17:30:00,0.168,0.311,9.638
2025-03-25T18:00:00,0.177,0.301,10.24
2025-03-25T18:30:00,0.155,0.264,9.638
2025-03-25T19:00:00,0.16,0.27,9.638
2025-03-25T19:30:00,0.157,0.243,8.623
2025-03-25T20:00:00,0.164,0.257,9.102
2025-03-25T20:30:00,0.171,0.293,9.638
2025-03-25T21:00:00,0.16,0.276,9.638
2025-03-25T21:30:00,0.164,0.267,9.638
2025-03-25T22:00:00,0.178,0.284,9.102
2025-03-25T22:30:00,0.179,0.262,9.638
2025-03-25T23:00:00,0.192,0.361,9.638
2025-03-25T23:30:00,0.189,0.316,9.638
2025-03-26T00:00:00,0.184,0.283,9.638
2025-03-26T00:30:00,0.183,0.326,9.638
2025-03-26T01:00:00,0.188,0.289,9.638
2025-03-26T01:30:00,0.172,0.32,9.102
2025-03-26T02:00:00,0.178,0.261,9.102
2025-03-26T02:30:00,0.172,0.303,9.638
2025-03-26T03:00:00,0.173,0.277,11.703
2025-03-26T03:30:00,0.171,0.288,10.24
2025-03-26T04:00:00,0.158,0.256,10.923
2025-03-26T04:30:00,0.158,0.237,10.24
2025-03-26T05:00:00,0.166,0.27,10.24
2025-03-26T05:30:00,0.154,0.244,10.923
2025-03-26T06:00:00,0.151,0.274,10.923
2025-03-26T06:30:00,0.152,0.227,10.923
2025-03-26T07:00:00,0.158,0.251,10.923
2025-03-26T07:30:00,0.149,0.238,10.923
2025-03-26T08:00:00,0.154,0.225,10.923
2025-03-26T08:30:00,0.167,0.264,10.923
2025-03-26T09:00:00,0.157,0.231,10.923
2025-03-26T09:30:00,0.154,0.24,9.102
2025-03-26T10:00:00,0.17,0.281,10.24
2025-03-26T10:30:00,0.167,0.327,10.24
2025-03-26T11:00:00,0.18,0.296,10.24
2025-03-26T11:30:00,0.166,0.274,10.24
2025-03-26T12:00:00,0.18,0.374,10.24
2025-03-26T12:30:00,0.193,0.37,9.638
2025-03-26T13:00:00,0.198,0.409,9.638
2025-03-26T13:30:00,0.19,0.376,9.638
2025-03-26T14:00:00,0.196,0.351,9.638
2025-03-26T14:30:00,0.189,0.347,9.638
2025-03-26T15:00:00,0.198,0.342,9.638
2025-03-26T15:30:00,0.189,0.312,10.24
2025-03-26T16:00:00,0.185,0.36,9.638
2025-03-26T16:30:00,0.19,0.346,16.384
2025-03-26T17:00:00,0.188,0.329,18.204
2025-03-26T17:30:00,0.175,0.299,9.102
2025-03-26T18:00:00,0.186,0.311,9.638
2025-03-26T18:30:00,0.169,0.284,9.638
2025-03-26T19:00:00,0.182,0.35,12.603
2025-03-26T19:30:00,0.187,0.312,10.923
2025-03-26T20:00:00,0.171,0.277,8.623
2025-03-26T20:30:00,0.184,0.331,10.24
2025-03-26T21:00:00,0.18,0.324,10.24
2025-03-26T21:30:00,0.173,0.29,12.603
2025-03-26T22:00:00,0.172,0.259,12.603
2025-03-26T22:30:00,0.173,0.277,10.24
2025-03-26T23:00:00,0.183,0.314,12.603
2025-03-26T23:30:00,0.193,0.297,12.603
2025-03-27T00:00:00,0.185,0.283,11.703
2025-03-27T00:30:00,0.19,0.347,11.703
2025-03-27T01:00:00,0.199,0.339,10.923
2025-03-27T01:30:00,0.199,0.316,10.923
2025-03-27T02:00:00,0.198,0.28,10.923
2025-03-27T02:30:00,0.197,0.309,14.895
2025-03-27T03:00:00,0.191,0.318,10.24
2025-03-27T03:30:00,0.192,0.343,10.923
2025-03-27T04:00:00,0.207,0.352,14.895
2025-03-27T04:30:00,0.179,0.312,10.923
2025-03-27T05:00:00,0.181,0.298,10.24
2025-03-27T05:30:00,0.176,0.3,10.923
2025-03-27T06:00:00,0.19,0.325,10.24
2025-03-27T06:30:00,0.176,0.279,10.923
2025-03-27T07:00:00,0.17,0.263,10.923
2025-03-27T07:30:00,0.16,0.281,10.923
2025-03-27T08:00:00,0.172,0.295,13.653
2025-03-27T08:30:00,0.168,0.249,10.24
2025-03-27T09:00:00,0.163,0.217,10.923
2025-03-27T09:30:00,0.161,0.239,13.653
2025-03-27T10:00:00,0.16,0.266,11.703
2025-03-27T10:30:00,0.159,0.259,10.923
2025-03-27T11:00:00,0.158,0.256,11.703
2025-03-27T11:30:00,0.156,0.239,11.703
2025-03-27T12:00:00,0.162,0.238,12.603
2025-03-27T12:30:00,0.172,0.288,12.603
2025-03-27T13:00:00,0.172,0.281,12.603
2025-03-27T13:30:00,0.191,0.289,12.603
2025-03-27T14:00:00,0.182,0.284,12.603
2025-03-27T14:30:00,0.195,0.285,12.603
2025-03-27T15:00:00,0.188,0.33,12.603
2025-03-27T15:30:00,0.183,0.308,12.603
2025-03-27T16:00:00,0.186,0.329,12.603
2025-03-27T16:30:00,0.198,0.311,12.603
2025-03-27T17:00:00,0.181,0.377,12.603
2025-03-27T17:30:00,0.166,0.286,12.603
2025-03-27T18:00:00,0.172,0.296,12.603
2025-03-27T18:30:00,0.19,0.293,12.603
2025-03-27T19:00:00,0.19,0.286,12.603
2025-03-27T19:30:00,0.166,0.257,12.603
2025-03-27T20:00:00,0.169,0.266,12.603
2025-03-27T20:30:00,0.173,0.282,12.603
2025-03-27T21:00:00,0.182,0.271,12.603
2025-03-27T21:30:00,0.201,0.487,12.603
2025-03-27T22:00:00,0.207,0.282,12.603
2025-03-27T22:30:00,0.211,0.36,12.603
2025-03-27T23:00:00,0.213,0.306,11.703
2025-03-27T23:30:00,0.231,0.361,14.895
2025-03-28T00:00:00,0.226,0.358,14.895
2025-03-28T00:30:00,0.256,0.37,13.653
2025-03-28T01:00:00,0.299,0.479,13.653
2025-03-28T01:30:00,0.269,0.426,13.653
2025-03-28T02:00:00,0.28,0.439,13.653
2025-03-28T02:30:00,0.292,0.415,13.653
2025-03-28T03:00:00,0.295,0.511,13.653
2025-03-28T03:30:00,0.29,0.576,13.653
2025-03-28T04:00:00,0.29,0.422,13.653
2025-03-28T04:30:00,0.314,0.51,11.703
2025-03-28T05:00:00,0.298,0.461,13.653
2025-03-28T05:30:00,0.295,0.521,13.653
2025-03-28T06:00:00,0.265,0.387,13.653
2025-03-28T06:30:00,0.281,0.453,12.603
2025-03-28T07:00:00,0.29,0.462,13.653
2025-03-28T07:30:00,0.256,0.375,12.603
2025-03-28T08:00:00,0.251,0.428,11.703
2025-03-28T08:30:00,0.226,0.423,12.603
2025-03-28T09:00:00,0.242,0.459,11.703
2025-03-28T09:30:00,0.236,0.375,11.703
2025-03-28T10:00:00,0.243,0.406,12.603
2025-03-28T10:30:00,0.239,0.406,10.923
2025-03-28T11:00:00,0.257,0.353,10.923
2025-03-28T11:30:00,0.257,0.41,10.923
2025-03-28T12:00:00,0.282,0.424,11.703
2025-03-28T12:30:00,0.293,0.438,11.703
2025-03-28T13:00:00,0.286,0.476,11.703
2025-03-28T13:30:00,0.31,0.49,11.703
2025-03-28T14:00:00,0.332,0.506,11.703
2025-03-28T14:30:00,0.334,0.529,11.703
2025-03-28T15:00:00,0.336,0.518,11.703
2025-03-28T15:30:00,0.356,0.559,12.603
2025-03-28T16:00:00,0.314,0.508,11.703
2025-03-28T16:30:00,0.315,0.518,12.603
2025-03-28T17:00:00,0.3,0.47,12.603
2025-03-28T17:30:00,0.295,0.483,12.603
2025-03-28T18:00:00,0.294,0.399,12.603
2025-03-28T18:30:00,0.289,0.424,12.603
2025-03-28T19:00:00,0.271,0.389,12.603
2025-03-28T19:30:00,0.255,0.445,12.603
2025-03-28T20:00:00,0.246,0.425,11.703
2025-03-28T20:30:00,0.227,0.361,11.703
2025-03-28T21:00:00,0.229,0.338,11.703
2025-03-28T21:30:00,0.243,0.346,12.603
2025-03-28T22:00:00,0.239,0.355,12.603
2025-03-28T22:30:00,0.248,0.411,11.703
2025-03-28T23:00:00,0.264,0.46,11.703
2025-03-28T23:30:00,0.267,0.39,11.703
2025-03-29T00:00:00,0.294,0.439,11.703
2025-03-29T00:30:00,0.27,0.471,11.703
2025-03-29T01:00:00,0.285,0.428,11.703
2025-03-29T01:30:00,0.318,0.65,11.703
2025-03-29T02:00:00,0.303,0.416,11.703
2025-03-29T02:30:00,0.324,0.495,11.703
2025-03-29T03:00:00,0.332,0.575,11.703
2025-03-29T03:30:00,0.314,0.443,10.923
2025-03-29T04:00:00,0.361,0.579,11.703
2025-03-29T04:30:00,0.396,0.57,12.603
2025-03-29T05:00:00,0.357,0.533,12.603
2025-03-29T05:30:00,0.348,0.606,11.703
2025-03-29T06:00:00,0.32,0.554,12.603
2025-03-29T06:30:00,0.297,0.483,12.603
2025-03-29T07:00:00,0.301,0.483,12.603
2025-03-29T07:30:00,0.299,0.524,11.703
2025-03-29T08:00:00,0.293,0.476,11.703
2025-03-29T08:30:00,0.292,0.529,11.703
2025-03-29T09:00:00,0.267,0.462,12.603
2025-03-29T09:30:00,0.247,0.381,11.703
2025-03-29T10:00:00,0.265,0.404,11.703
2025-03-29T10:30:00,0.288,0.414,10.923
2025-03-29T11:00:00,0.313,0.558,10.923
2025-03-29T11:30:00,0.283,0.477,10.923
2025-03-29T12:00:00,0.295,0.449,11.703
2025-03-29T12:30:00,0.308,0.495,11.703
2025-03-29T13:00:00,0.326,0.553,12.603
2025-03-29T13:30:00,0.315,0.511,12.603
2025-03-29T14:00:00,0.334,0.514,12.603
2025-03-29T14:30:00,0.354,0.649,12.603
2025-03-29T15:00:00,0.376,0.793,12.603
2025-03-29T15:30:00,0.361,0.707,12.603
2025-03-29T16:00:00,0.371,0.574,12.603
2025-03-29T16:30:00,0.375,0.58,12.603
2025-03-29T17:00:00,0.346,0.523,12.603
2025-03-29T17:30:00,0.314,0.472,12.603
2025-03-29T18:00:00,0.291,0.497,12.603
2025-03-29T18:30:00,0.284,0.541,12.603
2025-03-29T19:00:00,0.269,0.438,12.603
2025-03-29T19:30:00,0.277,0.47,12.603
2025-03-29T20:00:00,0.28,0.41,11.703
2025-03-29T20:30:00,0.258,0.418,12.603
2025-03-29T21:00:00,0.26,0.531,12.603
2025-03-29T21:30:00,0.248,0.469,12.603
2025-03-29T22:00:00,0.244,0.386,10.923
